,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
8544,Max Beckmann,1422.0,2011.0,323695.0,Expressionism,Adam and Eve,77535.jpg,five_classes/77535.jpg
8545,Henri Matisse,1477.0,1936.0,512520.0,Expressionism,Reader on a Black Background ,60908.jpg,five_classes/60908.jpg
8546,Richard Diebenkorn,1600.0,1787.0,543124.0,Expressionism,Woman at Table in Strong Light ,69475.jpg,five_classes/69475.jpg
8547,Richard Diebenkorn,1582.0,1807.0,355466.0,Expressionism,Horizon Ocean View ,98746.jpg,five_classes/98746.jpg
8548,Henri Matisse,1348.0,2119.0,373567.0,Expressionism,Nude (Black and Gold),88231.jpg,five_classes/88231.jpg
8549, Wassily Kandinsky,2000.0,1427.0,1101121.0,Expressionism,The Ludwigskirche in Munich,35301.jpg,five_classes/35301.jpg
8550,Marc Chagall,1494.0,1910.0,378827.0,Expressionism,The Spoonful of Milk,54863.jpg,five_classes/54863.jpg
8551,Henri Matisse,1457.0,1953.0,322550.0,Expressionism,Interior with a Violin,59178.jpg,five_classes/59178.jpg
8552,Max Beckmann,1121.0,2536.0,375626.0,Expressionism,Rugby players,39188.jpg,five_classes/39188.jpg
8553,Gustave de Smet,1846.0,1532.0,834579.0,Expressionism,The port of Ostend ,67392.jpg,five_classes/67392.jpg
8554,Otto Dix,1439.0,1965.0,350427.0,Expressionism,The Resurrection,11432.jpg,five_classes/11432.jpg
8555,Edwin Dickinson,1872.0,1509.0,544270.0,Expressionism,Apple ,37332.jpg,five_classes/37332.jpg
8556,Henri Matisse,1406.0,2001.0,341887.0,Expressionism,Still life,56554.jpg,five_classes/56554.jpg
8557,Henri Matisse,1854.0,1517.0,416825.0,Expressionism,"Still Life with Vase, Bottle and Fruit",32220.jpg,five_classes/32220.jpg
8558,Richard Diebenkorn,1408.0,1996.0,520497.0,Expressionism,Woman with a Newspaper ,95762.jpg,five_classes/95762.jpg
8559,Edvard Munch,1885.0,1489.0,469169.0,Expressionism,By the Deathbed (Fever) I,76043.jpg,five_classes/76043.jpg
8560,Henri Matisse,1481.0,1894.0,337846.0,Expressionism,Interior with Black Fern ,29418.jpg,five_classes/29418.jpg
8561,Max Beckmann,1525.0,1839.0,440939.0,Expressionism,Journey on the fish,77953.jpg,five_classes/77953.jpg
8562,Boris Grigoriev,1412.0,1984.0,691954.0,Expressionism,Portrait of Anna Grilikhes,46243.jpg,five_classes/46243.jpg
8563,Richard Gerstl,1521.0,1835.0,1141739.0,Expressionism,Double Portrait (green background),12634.jpg,five_classes/12634.jpg
8564,Marc Chagall,1462.0,1905.0,412506.0,Expressionism,Woman with a Bouquet,99456.jpg,five_classes/99456.jpg
8565,Oskar Kokoschka,1920.0,1450.0,228465.0,Expressionism,Self-Portrait with Doll ,69067.jpg,five_classes/69067.jpg
8566,Pablo Picasso,1422.0,1956.0,367690.0,Expressionism,The Greedy,8818.jpg,five_classes/8818.jpg
8567,Ernst Ludwig Kirchner,1402.0,1977.0,1467056.0,Expressionism,Arcrobats,41255.jpg,five_classes/41255.jpg
8568,Henri Matisse,1453.0,1905.0,291416.0,Expressionism,Red Interior. Still Life on a Blue Table,20023.jpg,five_classes/20023.jpg
8569,Henri Matisse,1440.0,1918.0,309792.0,Expressionism,Goldfish,81652.jpg,five_classes/81652.jpg
8570,Henri Matisse,1432.0,1921.0,334270.0,Expressionism,not identified,96014.jpg,five_classes/96014.jpg
8571,Ernst Ludwig Kirchner,1536.0,1787.0,270826.0,Expressionism,Der Belle Alliance Platz in Berlin,99673.jpg,five_classes/99673.jpg
8572,Max Beckmann,1320.0,2076.0,399537.0,Expressionism,"Small Landscape, Viareggio",1008.jpg,five_classes/1008.jpg
8573,Henri Matisse,1847.0,1482.0,368843.0,Expressionism,Still Life with Blue Tablecloth ,3702.jpg,five_classes/3702.jpg
8574,Pablo Picasso,1446.0,1888.0,298595.0,Expressionism,The absinthe drinker,88157.jpg,five_classes/88157.jpg
8575,Henri Matisse,1485.0,1836.0,357563.0,Expressionism,not identified,38787.jpg,five_classes/38787.jpg
8576,Henri Matisse,1861.0,1465.0,326906.0,Expressionism,Still Life with a Red Rug ,24958.jpg,five_classes/24958.jpg
8577,Pablo Picasso,1803.0,1510.0,368204.0,Expressionism,The soup,70815.jpg,five_classes/70815.jpg
8578,Marc Chagall,1425.0,1910.0,405223.0,Expressionism,Red Nude Sitting Up,95345.jpg,five_classes/95345.jpg
8579,Henri Matisse,1280.0,2126.0,376400.0,Expressionism,Manila Shawl,7962.jpg,five_classes/7962.jpg
8580,Henri Matisse,1422.0,1912.0,317911.0,Expressionism,"Plum Blossoms, Green Background ",8541.jpg,five_classes/8541.jpg
8581,Paula Modersohn-Becker,1776.0,1530.0,1499816.0,Expressionism,Nude girl sitting on the floor,88115.jpg,five_classes/88115.jpg
8582,Henri Matisse,1447.0,1868.0,355264.0,Expressionism,Algerian Woman ,61046.jpg,five_classes/61046.jpg
8583,Emil Nolde,1376.0,1963.0,523900.0,Expressionism,Self-portrait,78008.jpg,five_classes/78008.jpg
8584,Emil Nolde,1375.0,1961.0,500413.0,Expressionism,Young Couple,73183.jpg,five_classes/73183.jpg
8585,Edvard Munch,1717.0,1561.0,537071.0,Expressionism,Death in the sickroom,45339.jpg,five_classes/45339.jpg
8586,Emil Nolde,1954.0,1370.0,424399.0,Expressionism,Colored sky above the Marais,25189.jpg,five_classes/25189.jpg
8587,David Kakabadze,1520.0,1760.0,907827.0,Expressionism,Composition,58263.jpg,five_classes/58263.jpg
8588,Henri Matisse,1474.0,1813.0,582382.0,Expressionism,Nude In A Chair,44201.jpg,five_classes/44201.jpg
8589,Marc Chagall,1402.0,1905.0,299092.0,Expressionism,Musician with violin,18454.jpg,five_classes/18454.jpg
8590,Henri Matisse,1367.0,1952.0,367394.0,Expressionism,Woman Portrait,66694.jpg,five_classes/66694.jpg
8591,Paula Modersohn-Becker,1314.0,2028.0,1209192.0,Expressionism,Study for Portrait of Clara Rilke-Westhoff,41430.jpg,five_classes/41430.jpg
8592,Edvard Munch,1721.0,1548.0,504484.0,Expressionism,Bathing Men,45092.jpg,five_classes/45092.jpg
8593,Marc Chagall,1827.0,1458.0,532518.0,Expressionism,The red gateway,65781.jpg,five_classes/65781.jpg
8594,Otto Dix,1131.0,2354.0,306511.0,Expressionism,Still Life with Widow's Veil,51595.jpg,five_classes/51595.jpg
8595,Pablo Picasso,1436.0,1850.0,541012.0,Expressionism,Three nudes,35517.jpg,five_classes/35517.jpg
8596,Paul Klee,1367.0,1942.0,364588.0,Expressionism,Growth of the night plants,78563.jpg,five_classes/78563.jpg
8597,Max Beckmann,1285.0,2056.0,378307.0,Expressionism,The artist and his wife,49239.jpg,five_classes/49239.jpg
8598,Otto Dix,1448.0,1823.0,541080.0,Expressionism,The God of confectioners,44956.jpg,five_classes/44956.jpg
8599,Ernst Ludwig Kirchner,1616.0,1619.0,1676370.0,Expressionism,At the Forest Edge,6232.jpg,five_classes/6232.jpg
8600,Max Beckmann,1700.0,1539.0,555060.0,Expressionism,Night,55024.jpg,five_classes/55024.jpg
8601,Richard Diebenkorn,1288.0,2031.0,333005.0,Expressionism,"Seated Nude, Black Background",35139.jpg,five_classes/35139.jpg
8602,Paula Modersohn-Becker,1608.0,1626.0,1584933.0,Expressionism,Portrait of a Peasant Woman with hood,1848.jpg,five_classes/1848.jpg
8603,Richard Diebenkorn,1517.0,1722.0,416231.0,Expressionism,Coffee,9281.jpg,five_classes/9281.jpg
8604,Oskar Kokoschka,1337.0,1950.0,313690.0,Expressionism,Gitta Wallerstein,39286.jpg,five_classes/39286.jpg
8605,Otto Dix,1452.0,1793.0,467672.0,Expressionism,Small Self-Portrait,88530.jpg,five_classes/88530.jpg
8606,Henri Matisse,1357.0,1910.0,371699.0,Expressionism,Nude,7924.jpg,five_classes/7924.jpg
8607,Oskar Kokoschka,1322.0,1959.0,464124.0,Expressionism,Martha Hirsch,14387.jpg,five_classes/14387.jpg
8608,Oskar Kokoschka,1322.0,1959.0,398566.0,Expressionism,Portrait of Lotte Franzos,98717.jpg,five_classes/98717.jpg
8609,David Kakabadze,1860.0,1392.0,828026.0,Expressionism,Red mountain,36850.jpg,five_classes/36850.jpg
8610,Paul Klee,1333.0,1939.0,517608.0,Expressionism,A young ladys adventure,62185.jpg,five_classes/62185.jpg
8611,Henri Matisse,1755.0,1472.0,321214.0,Expressionism,Small Odalisque in Purple Robe,33126.jpg,five_classes/33126.jpg
8612,Henri Matisse,1779.0,1452.0,353715.0,Expressionism,The Piano Lesson,45060.jpg,five_classes/45060.jpg
8613,Henri Matisse,1451.0,1780.0,423317.0,Expressionism,Music (Sketch),15667.jpg,five_classes/15667.jpg
8614,Edvard Munch,1721.0,1500.0,502552.0,Expressionism,The Ladies on the Bridge,42551.jpg,five_classes/42551.jpg
8615,David Kakabadze,1716.0,1499.0,760987.0,Expressionism,Imereti-My Mother,26838.jpg,five_classes/26838.jpg
8616,Henri Matisse,1425.0,1799.0,365829.0,Expressionism,Young Woman Playing Violin,95675.jpg,five_classes/95675.jpg
8617,Henri Matisse,1333.0,1918.0,299542.0,Expressionism,Interior in Yellow,48293.jpg,five_classes/48293.jpg
8618,Henri Matisse,1727.0,1480.0,388591.0,Expressionism,Sculpture and Persian Vase,89628.jpg,five_classes/89628.jpg
8619,Marc Chagall,1834.0,1393.0,326060.0,Expressionism,Birth,17395.jpg,five_classes/17395.jpg
8620,Marcel Duchamp,1454.0,1756.0,343577.0,Expressionism,Chocolate Grinder,9352.jpg,five_classes/9352.jpg
8621,Pablo Picasso,1433.0,1781.0,416921.0,Expressionism,Portrait of Jaime Sabartes (The bock),77027.jpg,five_classes/77027.jpg
8622,Amadeo de Souza-Cardoso,1595.0,1600.0,667524.0,Expressionism,Landscape with black figure ,85986.jpg,five_classes/85986.jpg
8623,Paula Modersohn-Becker,1176.0,2166.0,1420129.0,Expressionism,Nude Girl standing,15986.jpg,five_classes/15986.jpg
8624,Ernst Ludwig Kirchner,1591.0,1600.0,420829.0,Expressionism,Dance School,11857.jpg,five_classes/11857.jpg
8625,Edvard Munch,1727.0,1472.0,345491.0,Expressionism,Women on the Bridge,40488.jpg,five_classes/40488.jpg
8626,David Kakabadze,1863.0,1361.0,879140.0,Expressionism,Svaneti,61658.jpg,five_classes/61658.jpg
8627,Otto Dix,1288.0,1967.0,492904.0,Expressionism,Masks as Ruins,28620.jpg,five_classes/28620.jpg
8628,Pablo Picasso,1436.0,1761.0,403420.0,Expressionism,Portrait of Sebastia Junyer-Vidal,2636.jpg,five_classes/2636.jpg
8629,Marc Chagall,1325.0,1905.0,362798.0,Expressionism,To My Betrothed,74530.jpg,five_classes/74530.jpg
8630,Lasar Segall,1422.0,1772.0,654607.0,Expressionism,Retrato de Mario de Andrade,102237.jpg,five_classes/102237.jpg
8631,Richard Gerstl,1283.0,1963.0,1325293.0,Expressionism,Group portrait with Schönberg,71898.jpg,five_classes/71898.jpg
8632,Henri Matisse,1741.0,1445.0,382685.0,Expressionism,Woman on a Sofa,30241.jpg,five_classes/30241.jpg
8633,Edvard Munch,1721.0,1458.0,367576.0,Expressionism,Fertility II,92466.jpg,five_classes/92466.jpg
8634,Ernst Ludwig Kirchner,1457.0,1719.0,288894.0,Expressionism,Bathers under Trees,93929.jpg,five_classes/93929.jpg
8635,Marevna (Marie Vorobieff),1391.0,1800.0,340493.0,Expressionism,"Portrait of the Artist’s Daughter, Marika (Rivera), aged 23, with a Lover",25647.jpg,five_classes/25647.jpg
8636,Otto Dix,1775.0,1410.0,406151.0,Expressionism,Dawn,36457.jpg,five_classes/36457.jpg
8637,Edwin Dickinson,1724.0,1450.0,433959.0,Expressionism,"A Cup, A Bowl, A Chianti Bottle ",26945.jpg,five_classes/26945.jpg
8638,Georges Braque,1655.0,1510.0,591696.0,Expressionism,Anemones,8321.jpg,five_classes/8321.jpg
8639,Henri Matisse,1745.0,1431.0,291389.0,Expressionism,Still Life with Shellfish,100527.jpg,five_classes/100527.jpg
8640,Marcel Duchamp,1408.0,1773.0,336731.0,Expressionism,Chocolate Grinder,31443.jpg,five_classes/31443.jpg
8641,Pablo Picasso,995.0,2508.0,600247.0,Expressionism,Woman with comb,76783.jpg,five_classes/76783.jpg
8642,Edvard Munch,1408.0,1770.0,268909.0,Expressionism,Kiss,93189.jpg,five_classes/93189.jpg
8643,Henri Matisse,1769.0,1407.0,321513.0,Expressionism,Pianist and Checker Players,78594.jpg,five_classes/78594.jpg
8644,Franz Kline,1600.0,1555.0,322899.0,Expressionism,Hot Jazz,42829.jpg,five_classes/42829.jpg
8645,Henri Matisse,1762.0,1410.0,338294.0,Expressionism,Still Life with Pineapples,96464.jpg,five_classes/96464.jpg
8646,Vajda Lajos,1393.0,1782.0,3014006.0,Expressionism,View of Szentendre ,88618.jpg,five_classes/88618.jpg
8647,Georges Braque,1908.0,1300.0,414133.0,Expressionism,Still life,10714.jpg,five_classes/10714.jpg
8648,Oskar Kokoschka,1320.0,1879.0,121340.0,Expressionism,Girl with a Yellow Headband,86750.jpg,five_classes/86750.jpg
8649,Otto Dix,1457.0,1699.0,523876.0,Expressionism,Randegg in the snow with ravens,3786.jpg,five_classes/3786.jpg
8650,Amedeo Modigliani,1254.0,1974.0,401278.0,Expressionism,Seated nude,8812.jpg,five_classes/8812.jpg
8651,Henri Matisse,1297.0,1908.0,375545.0,Expressionism,not identified,35088.jpg,five_classes/35088.jpg
8652,Oskar Kokoschka,1442.0,1714.0,348181.0,Expressionism,Self-portrait (Fiesole),52504.jpg,five_classes/52504.jpg
8653,Edvard Munch,1394.0,1765.0,381994.0,Expressionism,Galloping horse,70397.jpg,five_classes/70397.jpg
8654,Henri Matisse,1440.0,1708.0,353971.0,Expressionism,Marguerite,25996.jpg,five_classes/25996.jpg
8655,Edvard Munch,1279.0,1922.0,417596.0,Expressionism,Christen Sandberg,27118.jpg,five_classes/27118.jpg
8656,Paul Klee,1412.0,1740.0,543390.0,Expressionism,Fairy tale of the Dwarf,42882.jpg,five_classes/42882.jpg
8657,Pablo Picasso,1298.0,1892.0,533676.0,Expressionism,Two acrobats with a dog,73802.jpg,five_classes/73802.jpg
8658,Richard Diebenkorn,1605.0,1530.0,291221.0,Expressionism,Recollections of a Visit to Leningrad ,12261.jpg,five_classes/12261.jpg
8659,August Macke,1350.0,1814.0,1323753.0,Expressionism,St. George,76500.jpg,five_classes/76500.jpg
8660,Henri Matisse,1714.0,1428.0,438032.0,Expressionism,Still Life with Pineapples,37607.jpg,five_classes/37607.jpg
8661,Max Weber,1460.0,1676.0,633467.0,Expressionism,Self Portrait,44330.jpg,five_classes/44330.jpg
8662,Henri Matisse,1920.0,1273.0,323995.0,Expressionism,Tea in the Garden ,88432.jpg,five_classes/88432.jpg
8663,Henri Matisse,1745.0,1397.0,256838.0,Expressionism,Still Life,13044.jpg,five_classes/13044.jpg
8664,Henri Matisse,1374.0,1774.0,256964.0,Expressionism,The Pinapple,16232.jpg,five_classes/16232.jpg
8665,Edvard Munch,1738.0,1400.0,430551.0,Expressionism,The yellow log,98635.jpg,five_classes/98635.jpg
8666,Ernst Ludwig Kirchner,1622.0,1500.0,1336834.0,Expressionism,Lovers in the Bibliothek,2737.jpg,five_classes/2737.jpg
8667,Otto Dix,1461.0,1660.0,596897.0,Expressionism,Self-Portrait as a prisoner of war,83701.jpg,five_classes/83701.jpg
8668,Edvard Munch,1721.0,1407.0,355809.0,Expressionism,Workers in the Snow,26039.jpg,five_classes/26039.jpg
8669,Henri Matisse,1326.0,1826.0,398315.0,Expressionism,The Romanian Green Bluse,90274.jpg,five_classes/90274.jpg
8670,Paul Klee,1460.0,1651.0,544013.0,Expressionism,Still Life with Thistle Bloom,17286.jpg,five_classes/17286.jpg
8671,Henri Matisse,1374.0,1754.0,302602.0,Expressionism,The Dream,56698.jpg,five_classes/56698.jpg
8672,Ernst Ludwig Kirchner,1750.0,1375.0,861358.0,Expressionism,The Café,30462.jpg,five_classes/30462.jpg
8673,Henri Matisse,1261.0,1908.0,298007.0,Expressionism,Interior with a Bowl with Red Fish,52931.jpg,five_classes/52931.jpg
8674,Otto Dix,1303.0,1845.0,294218.0,Expressionism,Self-Portrait as a Target,92893.jpg,five_classes/92893.jpg
8675,Edvard Munch,1419.0,1692.0,394898.0,Expressionism,Starry night,97155.jpg,five_classes/97155.jpg
8676,Max Ernst,1422.0,1687.0,423136.0,Expressionism,Landscape with Sun,39907.jpg,five_classes/39907.jpg
8677,Henri Matisse,1247.0,1922.0,363104.0,Expressionism,Notre Dame,72914.jpg,five_classes/72914.jpg
8678,Henri Matisse,1284.0,1864.0,396984.0,Expressionism,Moraccan Garden,40453.jpg,five_classes/40453.jpg
8679,Ernst Ludwig Kirchner,1405.0,1700.0,480025.0,Expressionism,Naked Women on Meadow,70777.jpg,five_classes/70777.jpg
8680,Henri Matisse,1240.0,1925.0,217712.0,Expressionism,The Painter and his Model,8356.jpg,five_classes/8356.jpg
8681,Henri Matisse,1409.0,1693.0,279419.0,Expressionism,Woman in Green with a Carnation,15846.jpg,five_classes/15846.jpg
8682,David Kakabadze,1831.0,1300.0,886465.0,Expressionism,Rioni power-station,69572.jpg,five_classes/69572.jpg
8683,Oskar Kokoschka,1282.0,1856.0,161271.0,Expressionism,Standing Nude Old Man,46894.jpg,five_classes/46894.jpg
8684,Georges Braque,1300.0,1830.0,353876.0,Expressionism,Resurrection of the Bird,43777.jpg,five_classes/43777.jpg
8685,Georges Braque,1325.0,1790.0,538234.0,Expressionism,The Blue Jug,52161.jpg,five_classes/52161.jpg
8686,Oskar Kokoschka,1344.0,1763.0,329761.0,Expressionism,Princess Mechtilde Lichnowsky,6502.jpg,five_classes/6502.jpg
8687,Paul Klee,1440.0,1644.0,393759.0,Expressionism,Hesitation,8590.jpg,five_classes/8590.jpg
8688,Henri Matisse,1241.0,1905.0,297651.0,Expressionism,Standing Moroccan in Green (Standing Riffian) ,100471.jpg,five_classes/100471.jpg
8689,Oskar Kokoschka,1404.0,1683.0,245102.0,Expressionism,Franz Hauer,84627.jpg,five_classes/84627.jpg
8690,Edvard Munch,1721.0,1369.0,409568.0,Expressionism,Four girls in Arsgardstrand,21572.jpg,five_classes/21572.jpg
8691,Ernst Ludwig Kirchner,1340.0,1758.0,921847.0,Expressionism,After the Bath,66756.jpg,five_classes/66756.jpg
8692,Edvard Munch,1734.0,1355.0,302875.0,Expressionism,The Four Sons of Dr. Linde,85158.jpg,five_classes/85158.jpg
8693,Vasile Kazar,1700.0,1382.0,409060.0,Expressionism,unknown title,36059.jpg,five_classes/36059.jpg
8694,Henri Matisse,1292.0,1818.0,227365.0,Expressionism,Interior in Venetian Red,82852.jpg,five_classes/82852.jpg
8695,Marcel Duchamp,1100.0,2131.0,305278.0,Expressionism,Standing Nude,31194.jpg,five_classes/31194.jpg
8696,Oskar Kokoschka,1234.0,1893.0,192940.0,Expressionism,Nude with Back Turned,34705.jpg,five_classes/34705.jpg
8697,Kathe Kollwitz,1482.0,1573.0,238000.0,Expressionism,Mary and Elizabeth,11804.jpg,five_classes/11804.jpg
8698,Henri Matisse,1217.0,1915.0,280591.0,Expressionism,View of Notre Dame,35704.jpg,five_classes/35704.jpg
8699,Marcel Duchamp,1319.0,1762.0,152218.0,Expressionism,Portrait of Yvonne Duchamp,51156.jpg,five_classes/51156.jpg
8700,Ernst Ludwig Kirchner,1310.0,1774.0,224996.0,Expressionism,Two Women at the Street,11773.jpg,five_classes/11773.jpg
8701,Edvard Munch,1584.0,1460.0,346774.0,Expressionism,Self-Portrait at Professor Jacobson's Hospital,92121.jpg,five_classes/92121.jpg
8702,Georges Braque,1288.0,1793.0,492255.0,Expressionism,Woman with a Mandolin,16461.jpg,five_classes/16461.jpg
8703,Lyonel Feininger,1442.0,1600.0,466947.0,Expressionism,Yellow Street II ,95469.jpg,five_classes/95469.jpg
8704,Oskar Kokoschka,1306.0,1766.0,289768.0,Expressionism,Portrait of the Composer Anton von Webern,36784.jpg,five_classes/36784.jpg
8705,Georges Braque,1325.0,1739.0,464835.0,Expressionism,The Patience,51620.jpg,five_classes/51620.jpg
8706,Henri Matisse,1694.0,1358.0,283186.0,Expressionism,Aicha and Laurette ,87568.jpg,five_classes/87568.jpg
8707,Edvard Munch,1582.0,1453.0,324788.0,Expressionism,Workers on Their Way Home,17465.jpg,five_classes/17465.jpg
8708,Henri Matisse,1254.0,1833.0,353468.0,Expressionism,Woman with a Green Parasol on a Balcony ,53412.jpg,five_classes/53412.jpg
8709,Theo van Doesburg,1200.0,1911.0,399957.0,Expressionism,Portrait of Lena Milius,71521.jpg,five_classes/71521.jpg
8710,Otto Dix,1295.0,1765.0,356022.0,Expressionism,Artwork,22512.jpg,five_classes/22512.jpg
8711,Edvard Munch,1728.0,1321.0,440908.0,Expressionism,Worker and Child,75842.jpg,five_classes/75842.jpg
8712,Ernst Ludwig Kirchner,1278.0,1786.0,1009132.0,Expressionism,Nude Woman Combing Her Hair,53987.jpg,five_classes/53987.jpg
8713,Alice Neel,1480.0,1536.0,265739.0,Expressionism,"The Family (John Gruen, Jane Wilson and Julia)",32706.jpg,five_classes/32706.jpg
8714,Georges Braque,1322.0,1719.0,430519.0,Expressionism,Woman with washstand,61174.jpg,five_classes/61174.jpg
8715,Salvador Dali,1420.0,1600.0,1547556.0,Expressionism,The Servant of the Disciples at Emmaus,52378.jpg,five_classes/52378.jpg
8716,Kathe Kollwitz,1751.0,1297.0,265347.0,Expressionism,The Volunteers,63090.jpg,five_classes/63090.jpg
8717,Richard Diebenkorn,1537.0,1476.0,344197.0,Expressionism,Woman Outside,68741.jpg,five_classes/68741.jpg
8718,Oskar Kokoschka,1290.0,1758.0,265122.0,Expressionism,Self-Portrait with Hand by his face.,2108.jpg,five_classes/2108.jpg
8719,Edvard Munch,1705.0,1330.0,512054.0,Expressionism,From Thuringewald,76798.jpg,five_classes/76798.jpg
8720,Georges Braque,1793.0,1262.0,247864.0,Expressionism,A Bird Passing through a Cloud,76252.jpg,five_classes/76252.jpg
8721,Pablo Picasso,1179.0,1919.0,164115.0,Expressionism,Seated nude,89905.jpg,five_classes/89905.jpg
8722,Pablo Picasso,1174.0,1925.0,456441.0,Expressionism,Standing female nude,3110.jpg,five_classes/3110.jpg
8723,Oskar Kokoschka,1154.0,1956.0,271429.0,Expressionism,OK at Easel,46714.jpg,five_classes/46714.jpg
8724,Lucian Freud,1776.0,1269.0,296379.0,Expressionism,Annabel and Rattler,44948.jpg,five_classes/44948.jpg
8725,Oskar Kokoschka,1419.0,1588.0,303644.0,Expressionism,Egon Wellesz,56221.jpg,five_classes/56221.jpg
8726,Richard Diebenkorn,1227.0,1833.0,232640.0,Expressionism,Interior with Flowers,6588.jpg,five_classes/6588.jpg
8727,Edvard Munch,1728.0,1301.0,378268.0,Expressionism,Death of Marat I,65518.jpg,five_classes/65518.jpg
8728,Georges Braque,1642.0,1369.0,240114.0,Expressionism,The Blue Washbasin ,78751.jpg,five_classes/78751.jpg
8729,Andre Derain,1511.0,1487.0,265400.0,Expressionism,The Road to Calvary,8142.jpg,five_classes/8142.jpg
8730,Ernst Ludwig Kirchner,1294.0,1736.0,201398.0,Expressionism,Five Women at the Street,14658.jpg,five_classes/14658.jpg
8731,Georges Braque,1628.0,1376.0,201055.0,Expressionism,The Duet,42727.jpg,five_classes/42727.jpg
8732,Oskar Kokoschka,1434.0,1562.0,359803.0,Expressionism,Ludwing Ritter von Janikowsky,68166.jpg,five_classes/68166.jpg
8733,Ernst Ludwig Kirchner,1565.0,1431.0,393347.0,Expressionism,The Garden Cafe,49244.jpg,five_classes/49244.jpg
8734,Henri Matisse,1763.0,1270.0,373642.0,Expressionism,"Reclining Nude, back ",100399.jpg,five_classes/100399.jpg
8735,Henri Matisse,1344.0,1664.0,250872.0,Expressionism,The Silence that Lives in Houses,26404.jpg,five_classes/26404.jpg
8736,Lynd Ward,1165.0,1919.0,618472.0,Expressionism,Ritual,89364.jpg,five_classes/89364.jpg
8737,Edvard Munch,1219.0,1833.0,387841.0,Expressionism,Dagny Juel Przybyszewska,7762.jpg,five_classes/7762.jpg
8738,Pablo Picasso,1222.0,1827.0,419463.0,Expressionism,Sabartes as decadent poet,22884.jpg,five_classes/22884.jpg
8739,Theo van Doesburg,1274.0,1747.0,375768.0,Expressionism,Self portrait with hat,39156.jpg,five_classes/39156.jpg
8740,Max Beckmann,2029.0,1095.0,306926.0,Expressionism,Still life with candles and mirror,78915.jpg,five_classes/78915.jpg
8741,Ernst Ludwig Kirchner,1294.0,1716.0,153630.0,Expressionism,Two Women with Sink,42190.jpg,five_classes/42190.jpg
8742,Ernst Ludwig Kirchner,1220.0,1819.0,1640041.0,Expressionism,Dancer,14603.jpg,five_classes/14603.jpg
8743,Georges Braque,1004.0,2210.0,234656.0,Expressionism,Night,64063.jpg,five_classes/64063.jpg
8744,Otto Dix,1299.0,1708.0,290019.0,Expressionism,Lustmurder,22703.jpg,five_classes/22703.jpg
8745,Martiros Saryan,2134.0,1036.0,977985.0,Expressionism,Rain in Early May,85082.jpg,five_classes/85082.jpg
8746,Otto Dix,1280.0,1727.0,402193.0,Expressionism,Prostitute -- Girl with Red Bow,6449.jpg,five_classes/6449.jpg
8747,Renato Guttuso,1536.0,1437.0,506402.0,Expressionism,Still Life in the Studio,29489.jpg,five_classes/29489.jpg
8748,Oskar Kokoschka,1631.0,1353.0,338245.0,Expressionism,Bride of the Wind,71689.jpg,five_classes/71689.jpg
8749,Henri Matisse,1583.0,1393.0,400264.0,Expressionism,"Young Woman at the Window, Sunset",66391.jpg,five_classes/66391.jpg
8750,Henri Matisse,1323.0,1664.0,248281.0,Expressionism,Spanish Woman with a Tamborine,66792.jpg,five_classes/66792.jpg
8751,Oskar Kokoschka,1242.0,1771.0,317299.0,Expressionism,Orfeus and Euridice,17366.jpg,five_classes/17366.jpg
8752,David Kakabadze,1286.0,1710.0,640516.0,Expressionism,self-portrait,91956.jpg,five_classes/91956.jpg
8753,Henri Matisse,1302.0,1688.0,302863.0,Expressionism,The Racaille Chair,48744.jpg,five_classes/48744.jpg
8754,Otto Dix,1465.0,1497.0,414642.0,Expressionism,"Longing, Self-Portrait",70668.jpg,five_classes/70668.jpg
8755,Ernst Ludwig Kirchner,1462.0,1500.0,490813.0,Expressionism,Seated Lady (Dodo),3585.jpg,five_classes/3585.jpg
8756,Otto Dix,1461.0,1497.0,356748.0,Expressionism,Cosi fan tutte,18182.jpg,five_classes/18182.jpg
8757,Oskar Kokoschka,1602.0,1364.0,508312.0,Expressionism,Mother and Child,24707.jpg,five_classes/24707.jpg
8758,Lyonel Feininger,1274.0,1709.0,680061.0,Expressionism,"The Kin-der-Kids, Japansky Surprises the Governor—General who condemns him to death ",35760.jpg,five_classes/35760.jpg
8759,Alice Neel,1416.0,1536.0,329313.0,Expressionism,Kenneth Dolittle,92081.jpg,five_classes/92081.jpg
8760,Ernst Ludwig Kirchner,1360.0,1598.0,190196.0,Expressionism,Sick Woman,49162.jpg,five_classes/49162.jpg
8761,Henri Matisse,1328.0,1636.0,326562.0,Expressionism,My Room at the Beau-Rivage,15910.jpg,five_classes/15910.jpg
8762,Alice in Wonderland,1637.0,1327.0,411832.0,Expressionism,Anschluß,100727.jpg,five_classes/100727.jpg
8763,Kathe Kollwitz,1477.0,1470.0,205436.0,Expressionism,The Mothers,103060.jpg,five_classes/103060.jpg
8764,Paul Delvaux,1619.0,1340.0,554399.0,Expressionism,The Lady Rose ,70329.jpg,five_classes/70329.jpg
8765,Edvard Munch,1666.0,1301.0,347739.0,Expressionism,High Summer II,16397.jpg,five_classes/16397.jpg
8766,Ernst Ludwig Kirchner,1432.0,1513.0,3915946.0,Expressionism,Two Women in a Cafe,86666.jpg,five_classes/86666.jpg
